barcode,cycle_id,current(A),voltage(V),time(s)
demo,107,-2,3.94514227,549900
demo,107,-2,3.942132083,549910
demo,107,-2,3.93935717,549920
demo,107,-2,3.936725422,549930
demo,107,-2,3.934184,549940
demo,107,-2,3.931699849,549950
demo,107,-2,3.929345362,549960
demo,107,-2,3.927013393,549970
demo,107,-2,3.924693808,549980
demo,107,-2,3.922382189,549990
demo,107,-2,3.920075276,550000
demo,107,-2,3.917772512,550010
demo,107,-2,3.915471423,550020
demo,107,-2,3.913170238,550030
demo,107,-2,3.910869033,550040
demo,107,-2,3.908568418,550050
demo,107,-2,3.906267427,550060
demo,107,-2,3.904038881,550070
demo,107,-2,3.902156082,550080
demo,107,-2,3.900272856,550090
demo,107,-2,3.898389526,550100
demo,107,-2,3.896506091,550110
demo,107,-2,3.894621549,550120
demo,107,-2,3.892734386,550130
demo,107,-2,3.89084685,550140
demo,107,-2,3.888958905,550150
demo,107,-2,3.88707068,550160
demo,107,-2,3.885179395,550170
demo,107,-2,3.883285551,550180
demo,107,-2,3.881391426,550190
demo,107,-2,3.879497014,550200
demo,107,-2,3.87754795,550210
demo,107,-2,3.875463528,550220
demo,107,-2,3.873377336,550230
demo,107,-2,3.871290838,550240
demo,107,-2,3.869204027,550250
demo,107,-2,3.867115753,550260
demo,107,-2,3.865015128,550270
demo,107,-2,3.862914217,550280
demo,107,-2,3.860813021,550290
demo,107,-2,3.858711542,550300
demo,107,-2,3.856601983,550310
demo,107,-2,3.854478005,550320
demo,107,-2,3.852353748,550330
demo,107,-2,3.850229212,550340
demo,107,-2,3.848335619,550350
demo,107,-2,3.846619379,550360
demo,107,-2,3.844889078,550370
demo,107,-2,3.843158504,550380
demo,107,-2,3.841427658,550390
demo,107,-2,3.83969654,550400
demo,107,-2,3.837911002,550410
demo,107,-2,3.836118671,550420
demo,107,-2,3.83432607,550430
demo,107,-2,3.832533201,550440
demo,107,-2,3.830724423,550450
demo,107,-2,3.828833851,550460
demo,107,-2,3.826940395,550470
demo,107,-2,3.824975043,550480
demo,107,-2,3.823009426,550490
demo,107,-2,3.820981123,550500
demo,107,-2,3.818869639,550510
demo,107,-2,3.816757895,550520
demo,107,-2,3.814645892,550530
demo,107,-2,3.812533632,550540
demo,107,-2,3.810287162,550550
demo,107,-2,3.807982477,550560
demo,107,-2,3.805677535,550570
demo,107,-2,3.803372337,550580
demo,107,-2,3.801066885,550590
demo,107,-2,3.79856477,550600
demo,107,-2,3.795806726,550610
demo,107,-2,3.792982091,550620
demo,107,-2,3.790157202,550630
demo,107,-2,3.787299198,550640
demo,107,-2,3.784333923,550650
demo,107,-2,3.781368394,550660
demo,107,-2,3.778402612,550670
demo,107,-2,3.775436576,550680
demo,107,-2,3.772467281,550690
demo,107,-2,3.769494768,550700
demo,107,-2,3.766478317,550710
demo,107,-2,3.763442672,550720
demo,107,-2,3.760406772,550730
demo,107,-2,3.757469427,550740
demo,107,-2,3.754561039,550750
demo,107,-2,3.751652397,550760
demo,107,-2,3.7487435,550770
demo,107,-2,3.745842059,550780
demo,107,-2,3.743124275,550790
demo,107,-2,3.740406234,550800
demo,107,-2,3.737687936,550810
demo,107,-2,3.735029843,550820
demo,107,-2,3.732630416,550830
demo,107,-2,3.730355706,550840
demo,107,-2,3.728080737,550850
demo,107,-2,3.725805508,550860
demo,107,-2,3.723530018,550870
demo,107,-2,3.721332141,550880
demo,107,-2,3.719191064,550890
demo,107,-2,3.717049724,550900
demo,107,-2,3.71490812,550910
demo,107,-2,3.712766251,550920
demo,107,-2,3.710698355,550930
demo,107,-2,3.708643751,550940
demo,107,-2,3.706559309,550950
demo,107,-2,3.704314221,550960
demo,107,-2,3.702074875,550970
demo,107,-2,3.699881985,550980
demo,107,-2,3.697688822,550990
demo,107,-2,3.695495386,551000
demo,107,-2,3.693301675,551010
demo,107,-2,3.691119406,551020
demo,107,-2,3.68895578,551030
demo,107,-2,3.686791876,551040
demo,107,-2,3.68462769,551050
demo,107,-2,3.682463223,551060
demo,107,-2,3.680310434,551070
demo,107,-2,3.678468233,551080
demo,107,-2,3.676716656,551090
demo,107,-2,3.67496479,551100
demo,107,-2,3.673212633,551110
demo,107,-2,3.671471865,551120
demo,107,-2,3.669731827,551130
demo,107,-2,3.667991492,551140
demo,107,-2,3.666250858,551150
demo,107,-2,3.664512031,551160
demo,107,-2,3.662782015,551170
demo,107,-2,3.661051694,551180
demo,107,-2,3.659321065,551190
demo,107,-2,3.657590125,551200
demo,107,-2,3.655864478,551210
demo,107,-2,3.654149911,551220
demo,107,-2,3.652571164,551230
demo,107,-2,3.650992097,551240
demo,107,-2,3.649412706,551250
demo,107,-2,3.647843646,551260
demo,107,-2,3.646278306,551270
demo,107,-2,3.644712634,551280
demo,107,-2,3.643146626,551290
demo,107,-2,3.64158028,551300
demo,107,-2,3.640030919,551310
demo,107,-2,3.638481333,551320
demo,107,-2,3.636931398,551330
demo,107,-2,3.635381111,551340
demo,107,-2,3.633835551,551350
demo,107,-2,3.632303979,551360
demo,107,-2,3.630772045,551370
demo,107,-2,3.629239744,551380
demo,107,-2,3.627707072,551390
demo,107,-2,3.626188813,551400
demo,107,-2,3.624683289,551410
demo,107,-2,3.623177383,551420
demo,107,-2,3.62172221,551430
demo,107,-2,3.620400687,551440
demo,107,-2,3.619084946,551450
demo,107,-2,3.617770364,551460
demo,107,-2,3.616455376,551470
demo,107,-2,3.615139978,551480
demo,107,-2,3.613824303,551490
demo,107,-2,3.612510159,551500
demo,107,-2,3.611195588,551510
demo,107,-2,3.609880586,551520
demo,107,-2,3.608565146,551530
demo,107,-2,3.607249109,551540
demo,107,-2,3.605932318,551550
demo,107,-2,3.604615073,551560
demo,107,-2,3.603297366,551570
demo,107,-2,3.601979191,551580
demo,107,-2,3.600647779,551590
demo,107,-2,3.599307508,551600
demo,107,-2,3.597966748,551610
demo,107,-2,3.596625493,551620
demo,107,-2,3.595283736,551630
demo,107,-2,3.59394713,551640
demo,107,-2,3.592821759,551650
demo,107,-2,3.591695862,551660
demo,107,-2,3.590569433,551670
demo,107,-2,3.589432369,551680
demo,107,-2,3.588232977,551690
demo,107,-2,3.587033026,551700
demo,107,-2,3.585832507,551710
demo,107,-2,3.584631411,551720
demo,107,-2,3.583390077,551730
demo,107,-2,3.5820908,551740
demo,107,-2,3.580790916,551750
demo,107,-2,3.579490415,551760
demo,107,-2,3.578189286,551770
demo,107,-2,3.576807201,551780
demo,107,-2,3.57538617,551790
demo,107,-2,3.573964479,551800
demo,107,-2,3.572542114,551810
demo,107,-2,3.571119065,551820
demo,107,-2,3.569568556,551830
demo,107,-2,3.567988185,551840
demo,107,-2,3.566350182,551850
demo,107,-2,3.564711443,551860
demo,107,-2,3.563041647,551870
demo,107,-2,3.561259681,551880
demo,107,-2,3.559476933,551890
demo,107,-2,3.557693389,551900
demo,107,-2,3.555909032,551910
demo,107,-2,3.554055798,551920
demo,107,-2,3.552128646,551930
demo,107,-2,3.55020063,551940
demo,107,-2,3.548271732,551950
demo,107,-2,3.546341934,551960
demo,107,-2,3.544311351,551970
demo,107,-2,3.542246635,551980
demo,107,-2,3.540180959,551990
demo,107,-2,3.538114302,552000
demo,107,-2,3.536044391,552010
demo,107,-2,3.533856496,552020
demo,107,-2,3.531667551,552030
demo,107,-2,3.529477532,552040
demo,107,-2,3.527329932,552050
demo,107,-2,3.525162331,552060
demo,107,-2,3.522920868,552070
demo,107,-2,3.520678224,552080
demo,107,-2,3.518434372,552090
demo,107,-2,3.516189283,552100
demo,107,-2,3.513895812,552110
demo,107,-2,3.511563353,552120
demo,107,-2,3.509229559,552130
demo,107,-2,3.506894396,552140
demo,107,-2,3.504557827,552150
demo,107,-2,3.502160027,552160
demo,107,-2,3.499747967,552170
demo,107,-2,3.497334385,552180
demo,107,-2,3.494919241,552190
demo,107,-2,3.492495667,552200
demo,107,-2,3.490003334,552210
demo,107,-2,3.487509301,552220
demo,107,-2,3.485013519,552230
demo,107,-2,3.482515938,552240
demo,107,-2,3.479978812,552250
demo,107,-2,3.477345579,552260
demo,107,-2,3.474593075,552270
demo,107,-2,3.471838543,552280
demo,107,-2,3.469081919,552290
demo,107,-2,3.466204341,552300
demo,107,-2,3.463254468,552310
demo,107,-2,3.460302297,552320
demo,107,-2,3.457347752,552330
demo,107,-2,3.454390752,552340
demo,107,-2,3.451123754,552350
demo,107,-2,3.447818965,552360
demo,107,-2,3.444481588,552370
demo,107,-2,3.441134414,552380
demo,107,-2,3.437702079,552390
demo,107,-2,3.433852657,552400
demo,107,-2,3.430000099,552410
demo,107,-2,3.426144289,552420
demo,107,-2,3.422285099,552430
demo,107,-2,3.41822963,552440
demo,107,-2,3.41391917,552450
demo,107,-2,3.409604914,552460
demo,107,-2,3.405339051,552470
demo,107,-2,3.401095893,552480
demo,107,-2,3.396755955,552490
demo,107,-2,3.392372352,552500
demo,107,-2,3.387984073,552510
demo,107,-2,3.38359091,552520
demo,107,-2,3.379192639,552530
demo,107,-2,3.374937471,552540
demo,107,-2,3.370681181,552550
demo,107,-2,3.366419021,552560
demo,107,-2,3.361825841,552570
demo,107,-2,3.357223331,552580
demo,107,-2,3.352778981,552590
demo,107,-2,3.348327474,552600
demo,107,-2,3.343868425,552610
demo,107,-2,3.339401422,552620
demo,107,-2,3.334927543,552630
demo,107,-2,3.330446263,552640
demo,107,-2,3.32595558,552650
demo,107,-2,3.321454928,552660
demo,107,-2,3.316974939,552670
demo,107,-2,3.312068787,552680
demo,107,-2,3.307020773,552690
demo,107,-2,3.301959977,552700
demo,107,-2,3.296885526,552710
demo,107,-2,3.291721281,552720
demo,107,-2,3.284908203,552730
demo,107,-2,3.278078278,552740
demo,107,-2,3.271230207,552750
demo,107,-2,3.264362548,552760
demo,107,-2,3.256252094,552770
demo,107,-2,3.24544196,552780
demo,107,-2,3.234606801,552790
demo,107,-2,3.223744333,552800
demo,107,-2,3.212851965,552810
demo,107,-2,3.197277959,552820
demo,107,-2,3.178310233,552830
demo,107,-2,3.159302393,552840
demo,107,-2,3.140249937,552850
demo,107,-2,3.121147617,552860
demo,107,-2,3.088149062,552870
demo,107,-2,3.05222703,552880
demo,107,-2,3.016232948,552890
demo,107,-2,2.980156298,552900
demo,107,-2,2.940120215,552910
demo,107,-2,2.870892471,552920
demo,107,-2,2.801533582,552930
demo,108,4,3.164336494,552940
demo,108,4,3.240024517,552950
demo,108,4,3.306737362,552960
demo,108,4,3.344266976,552970
demo,108,4,3.380933351,552980
demo,108,4,3.404283672,552990
demo,108,4,3.424156742,553000
demo,108,4,3.440529221,553010
demo,108,4,3.45240612,553020
demo,108,4,3.464040129,553030
demo,108,4,3.472511034,553040
demo,108,4,3.481016926,553050
demo,108,4,3.488770674,553060
demo,108,4,3.49633671,553070
demo,108,4,3.503949583,553080
demo,108,4,3.511611075,553090
demo,108,4,3.519314483,553100
demo,108,4,3.527478398,553110
demo,108,4,3.534967509,553120
demo,108,4,3.542641355,553130
demo,108,4,3.550468082,553140
demo,108,4,3.558261853,553150
demo,108,4,3.565890775,553160
demo,108,4,3.573695281,553170
demo,108,4,3.58074941,553180
demo,108,4,3.587711855,553190
demo,108,4,3.594193838,553200
demo,108,4,3.600204597,553210
demo,108,4,3.606066632,553220
demo,108,4,3.611354281,553230
demo,108,4,3.616658099,553240
demo,108,4,3.621685624,553250
demo,108,4,3.626641579,553260
demo,108,4,3.631298423,553270
demo,108,4,3.635782642,553280
demo,108,4,3.640273374,553290
demo,108,4,3.644633694,553300
demo,108,4,3.649005104,553310
demo,108,4,3.653289586,553320
demo,108,4,3.65753652,553330
demo,108,4,3.661741319,553340
demo,108,4,3.66583745,553350
demo,108,4,3.669942313,553360
demo,108,4,3.673864219,553370
demo,108,4,3.677887149,553380
demo,108,4,3.681783879,553390
demo,108,4,3.685585746,553400
demo,108,4,3.689340396,553410
demo,108,4,3.692890119,553420
demo,108,4,3.696446363,553430
demo,108,4,3.69977279,553440
demo,108,4,3.70305928,553450
demo,108,4,3.706218516,553460
demo,108,4,3.709233222,553470
demo,108,4,3.712108673,553480
demo,108,4,3.714708604,553490
demo,108,4,3.717313607,553500
demo,108,4,3.71974913,553510
demo,108,4,3.722126701,553520
demo,108,4,3.724437473,553530
demo,108,4,3.726630253,553540
demo,108,4,3.728827223,553550
demo,108,4,3.730884689,553560
demo,108,4,3.732945899,553570
demo,108,4,3.73537157,553580
demo,108,4,3.737874984,553590
demo,108,4,3.740370682,553600
demo,108,4,3.742839046,553610
demo,108,4,3.745311017,553620
demo,108,4,3.747785722,553630
demo,108,4,3.750263769,553640
demo,108,4,3.752747362,553650
demo,108,4,3.755236075,553660
demo,108,4,3.757730495,553670
demo,108,4,3.760331455,553680
demo,108,4,3.763215222,553690
demo,108,4,3.766146862,553700
demo,108,4,3.769092324,553710
demo,108,4,3.772057653,553720
demo,108,4,3.775047571,553730
demo,108,4,3.778042771,553740
demo,108,4,3.781073036,553750
demo,108,4,3.784105959,553760
demo,108,4,3.787162278,553770
demo,108,4,3.790229796,553780
demo,108,4,3.793552158,553790
demo,108,4,3.796930977,553800
demo,108,4,3.800312253,553810
demo,108,4,3.803717832,553820
demo,108,4,3.807126364,553830
demo,108,4,3.810552733,553840
demo,108,4,3.813991368,553850
demo,108,4,3.817834745,553860
demo,108,4,3.822105456,553870
demo,108,4,3.826378421,553880
demo,108,4,3.83070737,553890
demo,108,4,3.835046053,553900
demo,108,4,3.83944086,553910
demo,108,4,3.843773575,553920
demo,108,4,3.847869894,553930
demo,108,4,3.852118402,553940
demo,108,4,3.856369037,553950
demo,108,4,3.860832164,553960
demo,108,4,3.865356881,553970
demo,108,4,3.870033254,553980
demo,108,4,3.875328544,553990
demo,108,4,3.880766537,554000
demo,108,4,3.886571523,554010
demo,108,4,3.892378574,554020
demo,108,4,3.898362269,554030
demo,108,4,3.904425227,554040
demo,108,4,3.910365468,554050
demo,108,4,3.916299598,554060
demo,108,4,3.922235788,554070
demo,108,4,3.927908263,554080
demo,108,4,3.933568837,554090
demo,108,4,3.938371297,554100
demo,108,4,3.942999202,554110
demo,108,4,3.947545418,554120
demo,108,4,3.951793696,554130
demo,108,4,3.956044073,554140
demo,108,4,3.960048798,554150
demo,108,4,3.963958525,554160
demo,108,4,3.967681563,554170
demo,108,4,3.97130696,554180
demo,108,4,3.974919894,554190
demo,108,4,3.978428303,554200
demo,108,4,3.981938916,554210
demo,108,4,3.985495618,554220
demo,108,4,3.989800829,554230
demo,108,4,3.994091254,554240
demo,108,4,3.998357158,554250
demo,108,3.862188783,4.000001482,554260
demo,108,3.665883484,3.999999876,554270
demo,108,3.491685227,4.000000005,554280
demo,108,3.333062194,4.000008529,554290
demo,108,3.196357244,3.99998836,554300
demo,108,3.069946879,4.000001545,554310
demo,108,2.947576377,3.999991151,554320
demo,108,2.831604087,4.000002695,554330
demo,108,2.719550663,4.00000007,554340
demo,108,2.612087131,3.999999997,554350
demo,108,2.508886002,3.999998809,554360
demo,108,2.409892485,3.999999875,554370
demo,108,2.314792214,4.000000583,554380
demo,108,2.22335219,4.000000027,554390
demo,108,2.125479338,3.999993727,554400
demo,108,2.021409446,3.999995369,554410
demo,108,1.923506704,3.999994062,554420
demo,108,1.831589864,4.000001906,554430
demo,108,1.743973303,3.999999082,554440
demo,108,1.660866875,3.999999055,554450
demo,108,1.581912909,3.999999168,554460
demo,108,1.506872725,3.999999196,554470
demo,108,1.435447667,3.99999988,554480
demo,108,1.367358872,3.999999696,554490
demo,108,1.302594487,3.999999355,554500
demo,108,1.24087486,3.999999422,554510
demo,108,1.182114151,4.000000077,554520
demo,108,1.126141909,4.000000432,554530
demo,108,1.072770044,4.000000124,554540
demo,108,1.021696567,3.999995414,554550
demo,108,0.972205138,3.999998914,554560
demo,108,0.924254563,4.00000255,554570
demo,108,0.878576711,4.000003351,554580
demo,108,0.83501005,3.999999615,554590
demo,108,0.793580874,3.999994911,554600
demo,108,0.754678272,3.999999094,554610
demo,108,0.717644557,4.000001561,554620
demo,108,0.682272268,4.000000971,554630
demo,108,0.648686014,4.00000118,554640
demo,108,0.616661431,3.999999807,554650
demo,108,0.586261743,3.999999298,554660
demo,108,0.557417857,3.999999867,554670
demo,108,0.529982514,4.000000289,554680
demo,108,0.503882756,4.000000314,554690
demo,108,0.479068604,4.000000486,554700
demo,108,0.455467595,4.000000325,554710
demo,108,0.433004895,3.999999865,554720
demo,108,0.411666925,3.99999964,554730
demo,108,0.391398331,3.999999693,554740
demo,108,0.372124508,3.999999873,554750
demo,108,0.353810468,4.000000012,554760
demo,108,0.336411203,4.000000166,554770
demo,108,0.319868184,4.000000446,554780
demo,108,0.304138806,4.000000621,554790
demo,108,0.289178029,4.000000583,554800
demo,108,0.274933763,4.000000408,554810
demo,108,0.261394029,4.000000221,554820
demo,108,0.248531406,4.000000021,554830
demo,108,0.236288066,3.999999728,554840
demo,108,0.224647344,3.999999494,554850
demo,108,0.213597886,3.999999476,554860
demo,108,0.203092675,3.999999613,554870
demo,108,0.193097841,3.999999786,554880
demo,108,0.183593608,3.999999905,554890
demo,108,0.174549746,3.99999999,554900
demo,108,0.165943322,4.00000007,554910
demo,108,0.15775933,4.000000117,554920
demo,108,0.1499728,4.000000041,554930
demo,108,0.142563936,3.999999886,554940
demo,108,0.1355243,3.999999871,554950
demo,108,0.128838627,3.999999961,554960
demo,108,0.122486151,4.000000063,554970
demo,108,0.11643998,4.00000006,554980
demo,108,0.110690311,4.000000014,554990
demo,108,0.105227187,3.999999993,555000
demo,108,0.100034857,4,555010
demo,108,-2,3.954761682,555020
demo,108,-2,3.950373139,555030
demo,108,-2,3.946724593,555040
demo,108,-2,3.943548982,555050
demo,108,-2,3.940671656,555060
demo,108,-2,3.937978294,555070
demo,108,-2,3.935397477,555080
demo,108,-2,3.93288813,555090
demo,108,-2,3.930471295,555100
demo,108,-2,3.928130224,555110
demo,108,-2,3.925805578,555120
demo,108,-2,3.923489895,555130
demo,108,-2,3.921181152,555140
demo,108,-2,3.918876595,555150
demo,108,-2,3.916574681,555160
demo,108,-2,3.91427384,555170
demo,108,-2,3.911972317,555180
demo,108,-2,3.909671512,555190
demo,108,-2,3.907370808,555200
demo,108,-2,3.905069351,555210
demo,108,-2,3.903052984,555220
demo,108,-2,3.901169917,555230
demo,108,-2,3.899286593,555240
demo,108,-2,3.897403204,555250
demo,108,-2,3.895519666,555260
demo,108,-2,3.893633152,555270
demo,108,-2,3.891745794,555280
demo,108,-2,3.889858021,555290
demo,108,-2,3.887969911,555300
demo,108,-2,3.886080973,555310
demo,108,-2,3.884187251,555320
demo,108,-2,3.882293249,555330
demo,108,-2,3.880398962,555340
demo,108,-2,3.878504387,555350
demo,108,-2,3.876459467,555360
demo,108,-2,3.874373409,555370
demo,108,-2,3.872287046,555380
demo,108,-2,3.870200375,555390
demo,108,-2,3.868113388,555400
demo,108,-2,3.866017548,555410
demo,108,-2,3.863916762,555420
demo,108,-2,3.861815691,555430
demo,108,-2,3.859714336,555440
demo,108,-2,3.857612699,555450
demo,108,-2,3.855490691,555460
demo,108,-2,3.853366556,555470
demo,108,-2,3.851242143,555480
demo,108,-2,3.849135705,555490
demo,108,-2,3.847435704,555500
demo,108,-2,3.845705525,555510
demo,108,-2,3.843975071,555520
demo,108,-2,3.842244345,555530
demo,108,-2,3.840513346,555540
demo,108,-2,3.838754603,555550
demo,108,-2,3.83696239,555560
demo,108,-2,3.835169908,555570
demo,108,-2,3.833377157,555580
demo,108,-2,3.831584139,555590
demo,108,-2,3.829720763,555600
demo,108,-2,3.827830043,555610
demo,108,-2,3.825898816,555620
demo,108,-2,3.823933315,555630
demo,108,-2,3.821967553,555640
demo,108,-2,3.81985766,555650
demo,108,-2,3.81774603,555660
demo,108,-2,3.815634142,555670
demo,108,-2,3.813521995,555680
demo,108,-2,3.811360014,555690
demo,108,-2,3.809055442,555700
demo,108,-2,3.806750612,555710
demo,108,-2,3.804445527,555720
demo,108,-2,3.802140187,555730
demo,108,-2,3.799727533,555740
demo,108,-2,3.797125085,555750
demo,108,-2,3.794300562,555760
demo,108,-2,3.791475785,555770
demo,108,-2,3.788650753,555780
demo,108,-2,3.785714228,555790
demo,108,-2,3.782748811,555800
demo,108,-2,3.779783141,555810
demo,108,-2,3.776817216,555820
demo,108,-2,3.773850658,555830
demo,108,-2,3.770878256,555840
